sample_index,source_file,source_name,frame_index,phase,natoms,energy_eV,energy_eV_atom,volume_A3,volume_A3_atom,temperature_K,pressure_GPa,time_ps,split
1004,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,206,fcc,128,-572912.3227685668,-4475.877521629428,821.5160398368841,6.418094061225657,4915.05810546875,412.552978515625,0.2070000022649765,train
1005,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,207,fcc,128,-572912.1824503336,-4475.876425393231,821.5160398368841,6.418094061225657,4857.857421875,412.6490173339844,0.20800000429153442,train
1006,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,208,fcc,128,-572912.2587524205,-4475.8770215032855,821.5160398368841,6.418094061225657,5067.16796875,412.4220275878906,0.20900000631809235,train
1007,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,209,fcc,128,-572912.5519180975,-4475.879311860137,821.5160398368841,6.418094061225657,5052.81201171875,412.43798828125,0.20999999344348907,train
1008,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,210,fcc,128,-572913.1078796396,-4475.883655309684,821.5160398368841,6.418094061225657,5199.42919921875,411.9330139160156,0.210999995470047,val
1009,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,211,fcc,128,-572913.9288013045,-4475.890068760192,821.5160398368841,6.418094061225657,5086.6044921875,411.7640075683594,0.21199999749660492,train
1010,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,212,fcc,128,-572915.0507320563,-4475.8988338441895,821.5160398368841,6.418094061225657,5112.64208984375,410.8710021972656,0.21299999952316284,train
1011,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,213,fcc,128,-572916.4003510873,-4475.90937774287,821.5160398368841,6.418094061225657,5173.37890625,410.7980041503906,0.21400000154972076,train
1012,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,214,fcc,128,-572917.9310608038,-4475.92133641253,821.5160398368841,6.418094061225657,5149.16845703125,410.20001220703125,0.2150000035762787,train
1013,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,215,fcc,128,-572919.5145437381,-4475.933707372954,821.5160398368841,6.418094061225657,5337.3896484375,409.3860168457031,0.2160000056028366,train
1014,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,216,fcc,128,-572921.0509817235,-4475.945710794715,821.5160398368841,6.418094061225657,5301.35400390625,408.47100830078125,0.21699999272823334,train
1015,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,217,fcc,128,-572922.3998381554,-4475.956248735589,821.5160398368841,6.418094061225657,5503.0966796875,408.0740051269531,0.21799999475479126,train
1016,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,218,fcc,128,-572923.4736012165,-4475.9646375095035,821.5160398368841,6.418094061225657,5545.4951171875,407.5860290527344,0.21899999678134918,train
1017,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,219,fcc,128,-572924.1592224278,-4475.969993925217,821.5160398368841,6.418094061225657,5635.3115234375,407.1490173339844,0.2199999988079071,train
1018,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,220,fcc,128,-572924.458401821,-4475.972331264226,821.5160398368841,6.418094061225657,5611.0478515625,406.82000732421875,0.22100000083446503,train
1019,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,221,fcc,128,-572924.3235755258,-4475.971277933795,821.5160398368841,6.418094061225657,5690.91845703125,406.9629821777344,0.22200000286102295,val
1020,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,222,fcc,128,-572923.8224413891,-4475.967362823352,821.5160398368841,6.418094061225657,5537.171875,406.9100036621094,0.22300000488758087,train
1021,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,223,fcc,128,-572922.968536531,-4475.960691691648,821.5160398368841,6.418094061225657,5481.09716796875,407.4120178222656,0.2240000069141388,train
1022,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,224,fcc,128,-572921.8420976689,-4475.951891388038,821.5160398368841,6.418094061225657,5473.64892578125,407.8050231933594,0.22499999403953552,val
1023,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,225,fcc,128,-572920.4364159717,-4475.940909499779,821.5160398368841,6.418094061225657,5409.7138671875,408.38201904296875,0.22599999606609344,train
1024,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,226,fcc,128,-572918.8519368286,-4475.928530756473,821.5160398368841,6.418094061225657,5294.6005859375,408.88201904296875,0.22699999809265137,train
1025,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,227,fcc,128,-572917.2102507805,-4475.915705084222,821.5160398368841,6.418094061225657,4988.1875,409.7170104980469,0.2280000001192093,train
1026,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,228,fcc,128,-572915.5281975934,-4475.9025640436985,821.5160398368841,6.418094061225657,5142.4111328125,410.3410339355469,0.2290000021457672,train
1027,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,229,fcc,128,-572913.8591734903,-4475.889524792893,821.5160398368841,6.418094061225657,5099.85888671875,411.2799987792969,0.23000000417232513,train
1028,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,230,fcc,128,-572912.3304379599,-4475.8775815465615,821.5160398368841,6.418094061225657,5024.9892578125,411.60601806640625,0.23100000619888306,train
1029,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,231,fcc,128,-572910.9886620668,-4475.8670989223965,821.5160398368841,6.418094061225657,5000.08203125,412.56201171875,0.23199999332427979,train
1030,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,232,fcc,128,-572909.9936536548,-4475.859325419178,821.5160398368841,6.418094061225657,4845.0654296875,412.8840026855469,0.2329999953508377,train
1031,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,233,fcc,128,-572909.3685154633,-4475.854441527057,821.5160398368841,6.418094061225657,4743.6298828125,413.5149841308594,0.23399999737739563,train
1032,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,234,fcc,128,-572909.1723136147,-4475.852908700115,821.5160398368841,6.418094061225657,4731.3994140625,413.375,0.23499999940395355,train
1033,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,235,fcc,128,-572909.3627416153,-4475.854396418869,821.5160398368841,6.418094061225657,4830.04931640625,413.677001953125,0.23600000143051147,train
1034,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,236,fcc,128,-572909.9438072938,-4475.858935994483,821.5160398368841,6.418094061225657,4868.6142578125,413.1130065917969,0.2370000034570694,val
1035,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,237,fcc,128,-572910.8054484848,-4475.865667566288,821.5160398368841,6.418094061225657,5132.4794921875,413.40802001953125,0.23800000548362732,train
1036,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,238,fcc,128,-572911.9071980482,-4475.8742749847515,821.5160398368841,6.418094061225657,5048.78857421875,412.6020202636719,0.23899999260902405,train
1037,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,239,fcc,128,-572913.176468387,-4475.8841911592735,821.5160398368841,6.418094061225657,5117.9912109375,412.71099853515625,0.23999999463558197,train
1038,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,240,fcc,128,-572914.5649577945,-4475.8950387327695,821.5160398368841,6.418094061225657,5288.58447265625,411.2859802246094,0.2409999966621399,train
1039,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,241,fcc,128,-572915.9303451434,-4475.905705821433,821.5160398368841,6.418094061225657,5427.6484375,411.96099853515625,0.24199999868869781,train
1040,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,242,fcc,128,-572917.1994949358,-4475.915621054186,821.5160398368841,6.418094061225657,5627.9541015625,412.1100158691406,0.24300000071525574,train
1041,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,243,fcc,128,-572918.2662830383,-4475.923955336237,821.5160398368841,6.418094061225657,5625.7763671875,409.76202392578125,0.24400000274181366,val
1042,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,244,fcc,128,-572919.1586279249,-4475.930926780663,821.5160398368841,6.418094061225657,5558.8359375,410.0610046386719,0.24500000476837158,train
1043,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,245,fcc,128,-572919.8286363314,-4475.936161221339,821.5160398368841,6.418094061225657,5532.58935546875,408.6590270996094,0.2460000067949295,train
1044,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,246,fcc,128,-572920.3184355653,-4475.939987777854,821.5160398368841,6.418094061225657,5338.40380859375,408.73101806640625,0.24699999392032623,train
1045,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,247,fcc,128,-572920.6463659648,-4475.9425497341,821.5160398368841,6.418094061225657,5179.451171875,408.5270080566406,0.24799999594688416,test
1046,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,248,fcc,128,-572920.8285876915,-4475.94397334134,821.5160398368841,6.418094061225657,5371.12255859375,408.4700012207031,0.24899999797344208,test
1047,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,249,fcc,128,-572920.8231656868,-4475.943930981928,821.5160398368841,6.418094061225657,5262.11572265625,408.70501708984375,0.25,train
1048,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,250,fcc,128,-572920.72589505,-4475.943171055078,821.5160398368841,6.418094061225657,5035.8623046875,408.63702392578125,0.25099998712539673,train
1049,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,251,fcc,128,-572920.5135013384,-4475.9415117292065,821.5160398368841,6.418094061225657,5132.5146484375,408.73101806640625,0.25200000405311584,train
1050,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,252,fcc,128,-572920.2636635351,-4475.939559871368,821.5160398368841,6.418094061225657,5082.900390625,408.7610168457031,0.2529999911785126,train
1051,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,253,fcc,128,-572919.9575555789,-4475.93716840296,821.5160398368841,6.418094061225657,5113.6005859375,408.7590026855469,0.2540000081062317,train
1052,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,254,fcc,128,-572919.6479759939,-4475.9347498124525,821.5160398368841,6.418094061225657,5182.46484375,408.7560119628906,0.2549999952316284,train
1053,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,255,fcc,128,-572919.3405954972,-4475.932348402322,821.5160398368841,6.418094061225657,5180.99169921875,408.8370056152344,0.25600001215934753,train
1054,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,256,fcc,128,-572919.1120187662,-4475.930562646611,821.5160398368841,6.418094061225657,5146.23779296875,408.8360290527344,0.25699999928474426,train
1055,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,257,fcc,128,-572918.9555293506,-4475.929340073051,821.5160398368841,6.418094061225657,5064.24365234375,408.9610290527344,0.257999986410141,train
1056,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,258,fcc,128,-572918.8758867938,-4475.928717865577,821.5160398368841,6.418094061225657,5140.76318359375,408.7840270996094,0.2590000033378601,train
1057,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,259,fcc,128,-572918.8247808177,-4475.9283186001385,821.5160398368841,6.418094061225657,5155.38671875,408.989990234375,0.25999999046325684,train
1058,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,260,fcc,128,-572918.8563608556,-4475.928565319185,821.5160398368841,6.418094061225657,5029.04296875,408.94000244140625,0.26100000739097595,train
1059,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,261,fcc,128,-572918.8826016115,-4475.92877032509,821.5160398368841,6.418094061225657,5111.748046875,408.9960021972656,0.2619999945163727,train
1060,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,262,fcc,128,-572918.9044688174,-4475.928941162636,821.5160398368841,6.418094061225657,5094.970703125,408.8240051269531,0.2630000114440918,train
1061,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,263,fcc,128,-572918.859105532,-4475.928586761969,821.5160398368841,6.418094061225657,5201.0458984375,409.114990234375,0.2639999985694885,train
1062,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,264,fcc,128,-572918.8097199958,-4475.928200937467,821.5160398368841,6.418094061225657,5104.28271484375,408.9560241699219,0.26499998569488525,train
1063,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,265,fcc,128,-572918.7093264442,-4475.927416612845,821.5160398368841,6.418094061225657,5060.35595703125,409.2560119628906,0.26600000262260437,train
1064,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,266,fcc,128,-572918.5501005156,-4475.926172660278,821.5160398368841,6.418094061225657,5251.1865234375,409.1650085449219,0.2669999897480011,train
1065,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,267,fcc,128,-572918.2968970721,-4475.924194508376,821.5160398368841,6.418094061225657,5294.5634765625,409.5459899902344,0.2680000066757202,val
1066,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,268,fcc,128,-572918.0107316603,-4475.921958841096,821.5160398368841,6.418094061225657,5252.31005859375,409.5669860839844,0.26899999380111694,train
1067,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,269,fcc,128,-572917.6710956029,-4475.919305434398,821.5160398368841,6.418094061225657,5266.86376953125,409.97900390625,0.27000001072883606,train
1068,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,270,fcc,128,-572917.3354880553,-4475.916683500432,821.5160398368841,6.418094061225657,5264.92236328125,409.8930358886719,0.2709999978542328,val
1069,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,271,fcc,128,-572917.0111275176,-4475.914149433731,821.5160398368841,6.418094061225657,5262.85107421875,410.2220153808594,0.2720000147819519,train
1070,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,272,fcc,128,-572916.8055423668,-4475.912543299741,821.5160398368841,6.418094061225657,5160.58203125,410.14599609375,0.27300000190734863,train
1071,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,273,fcc,128,-572916.6539265105,-4475.911358800863,821.5160398368841,6.418094061225657,5435.51220703125,410.54302978515625,0.27399998903274536,val
1072,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,274,fcc,128,-572916.6062811423,-4475.9109865714245,821.5160398368841,6.418094061225657,5390.955078125,410.1200256347656,0.2750000059604645,test
1073,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,275,fcc,128,-572916.6532670426,-4475.91135364877,821.5160398368841,6.418094061225657,5382.9169921875,410.468017578125,0.2759999930858612,train
1074,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,276,fcc,128,-572916.8412400318,-4475.912822187748,821.5160398368841,6.418094061225657,5443.3095703125,410.2560119628906,0.2770000100135803,train
1075,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,277,fcc,128,-572917.1078120212,-4475.914904781415,821.5160398368841,6.418094061225657,5325.0400390625,410.90802001953125,0.27799999713897705,train
1076,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,278,fcc,128,-572917.4825966177,-4475.917832786075,821.5160398368841,6.418094061225657,5192.02685546875,410.53302001953125,0.27900001406669617,train
1077,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,279,fcc,128,-572917.8915271498,-4475.921027555858,821.5160398368841,6.418094061225657,5343.93798828125,410.239013671875,0.2800000011920929,train
1078,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,280,fcc,128,-572918.2714480315,-4475.923995687746,821.5160398368841,6.418094061225657,5618.3203125,409.718994140625,0.2809999883174896,train
1079,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,281,fcc,128,-572918.4635168785,-4475.925496225614,821.5160398368841,6.418094061225657,5920.9775390625,409.9250183105469,0.28200000524520874,train
1080,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,282,fcc,128,-572918.4389405071,-4475.925304222712,821.5160398368841,6.418094061225657,5929.310546875,409.71099853515625,0.28299999237060547,train
1081,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,283,fcc,128,-572918.162775824,-4475.923146686125,821.5160398368841,6.418094061225657,5957.84521484375,409.97100830078125,0.2840000092983246,train
1082,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,284,fcc,128,-572917.7238290922,-4475.919717414783,821.5160398368841,6.418094061225657,5888.0888671875,410.3190002441406,0.2849999964237213,train
1083,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,285,fcc,128,-572917.1853044701,-4475.915510191173,821.5160398368841,6.418094061225657,5534.15869140625,409.9670104980469,0.28600001335144043,train
1084,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,286,fcc,128,-572916.6533522141,-4475.911354314173,821.5160398368841,6.418094061225657,5433.22265625,410.8379821777344,0.28700000047683716,train
1085,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,287,fcc,128,-572916.1284527413,-4475.9072535370415,821.5160398368841,6.418094061225657,5467.57470703125,410.22998046875,0.2879999876022339,train
1086,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,288,fcc,128,-572915.7048722792,-4475.903944314681,821.5160398368841,6.418094061225657,5422.38330078125,410.85400390625,0.289000004529953,train
1087,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,289,fcc,128,-572915.352830687,-4475.901193989742,821.5160398368841,6.418094061225657,5361.08203125,410.2900085449219,0.28999999165534973,train
1088,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,290,fcc,128,-572915.1095483787,-4475.899293346709,821.5160398368841,6.418094061225657,5324.79345703125,410.4870300292969,0.29100000858306885,train
1089,/Users/dajuarez4/Documents/Fe/dataset/fcc/non-mag/2.95_5000K.npz,2.95_5000K.npz,291,fcc,128,-572914.9677942008,-4475.898185892193,821.5160398368841,6.418094061225657,5194.095703125,410.57598876953125,0.2919999957084656,train
